CASE ID,TEST,TEST,Events from start,Events from end
201810004770,1.8084993362426758,1.7419328703703705,4,2
201810004770,1.7738219499588013,1.7415162037037037,5,1
201810004772,8.37189769744873,52.62875,1,5
201810004772,8.376450538635254,52.62631944444445,2,4
201810004772,6.265185832977295,3.5705787037037036,3,3
201810004772,1.8862223625183105,3.5407407407407407,4,2
201810004772,3.7410430908203125,3.539652777777778,5,1
201810004775,18.421178817749023,3.902662037037037,1,4
201810004775,3.2490501403808594,3.698240740740741,2,3
201810004775,3.911649227142334,3.695960648148148,3,2
201810004775,2.1243484020233154,0.26359953703703703,4,1
201810004777,8.375974655151367,4.625150462962963,1,5
201810004777,8.376468658447266,4.619108796296296,2,4
201810004777,7.221352577209473,4.6082986111111115,3,3
201810004777,1.9413807392120361,1.7302430555555555,4,2
201810004777,1.7892850637435913,1.7292824074074074,5,1
201810004779,8.376493453979492,18.606967592592593,1,7
201810004779,8.376614570617676,7.711018518518519,2,6
201810004779,4.493381977081299,7.706030092592592,3,5
201810004779,1.8064026832580566,6.476458333333333,4,4
201810004779,6.052205562591553,6.458576388888889,5,3
201810004779,1.8583297729492188,1.7502777777777778,6,2
201810004779,1.7699923515319824,1.7475,7,1
201810004780,8.370858192443848,5.6296875,1,5
201810004780,8.331738471984863,5.627974537037037,2,4
201810004780,6.252206325531006,5.581412037037037,3,3
201810004780,1.868618369102478,1.4147916666666667,4,2
201810004780,1.7962719202041626,1.4137152777777777,5,1
201810004782,8.376472473144531,7.617766203703703,1,5
201810004782,8.373383522033691,7.612546296296296,2,4
201810004782,6.282980918884277,3.3889467592592593,3,3
201810004782,1.8673018217086792,1.437974537037037,4,2
201810004782,1.7785433530807495,1.436724537037037,5,1
201810004785,8.372339248657227,5.613657407407407,1,5
201810004785,8.366053581237793,5.502685185185185,2,4
201810004785,6.04350471496582,2.7415162037037035,3,3
201810004785,1.8516355752944946,1.4114814814814816,4,2
201810004785,1.7954580783843994,1.410949074074074,5,1
201810004787,8.373626708984375,7.617974537037037,1,5
201810004787,6.712007999420166,7.616423611111111,2,4
201810004787,5.419467449188232,7.611666666666666,3,3
201810004787,1.8701521158218384,1.7584143518518518,4,2
201810004787,1.7790985107421875,1.7561921296296297,5,1
201810004793,3.126798629760742,3.6237268518518517,1,3
201810004793,2.0812902450561523,3.621770833333333,2,2
201810004793,3.793508291244507,3.621215277777778,3,1
201810004797,8.37407112121582,7.615266203703704,1,5
201810004797,7.705000877380371,7.612326388888889,2,4
201810004797,7.02017068862915,7.320219907407408,3,3
201810004797,1.9535125494003296,1.5668287037037036,4,2
201810004797,1.8002625703811646,1.5646412037037036,5,1
201810004800,8.376209259033203,5.607430555555555,1,5
201810004800,8.376604080200195,5.4076967592592595,2,4
201810004800,6.837729454040527,2.7597685185185186,3,3
201810004800,1.9399495124816895,1.6561689814814815,4,2
201810004800,1.8010932207107544,1.6553935185185185,5,1
201810004801,8.374555587768555,14.576064814814815,1,5
201810004801,8.373958587646484,14.573842592592593,2,4
201810004801,6.274710655212402,2.7018055555555556,3,3
201810004801,1.8724756240844727,1.4639351851851852,4,2
201810004801,1.7802108526229858,1.461712962962963,5,1
201810004804,3.1269006729125977,3.6182523148148147,1,3
201810004804,2.0856330394744873,3.6177199074074076,2,2
201810004804,3.793311357498169,3.615775462962963,3,1
201810004805,8.376630783081055,5.6112268518518515,1,5
201810004805,7.382431983947754,5.609918981481481,2,4
201810004805,6.007227897644043,5.483518518518519,3,3
201810004805,1.8840258121490479,1.7344328703703704,4,2
201810004805,1.7965062856674194,1.733310185185185,5,1
201810004806,8.375397682189941,7.619398148148148,1,5
201810004806,3.691012382507324,7.614050925925926,2,4
201810004806,2.7494029998779297,7.609270833333333,3,3
201810004806,1.7719590663909912,1.4461342592592592,4,2
201810004806,1.8088788986206055,1.4438541666666667,5,1
201810004808,8.376608848571777,11.824409722222223,1,6
201810004808,6.92933464050293,11.822939814814815,2,5
201810004808,6.0204057693481445,7.983275462962963,3,4
201810004808,1.890724778175354,1.7013310185185184,4,3
201810004808,1.7950544357299805,1.6993171296296297,5,2
201810004808,1.6562440395355225,0.21643518518518517,6,1
201810004809,3.126922845840454,3.6161689814814815,1,3
201810004809,2.7531960010528564,3.615104166666667,2,2
201810004809,3.9852778911590576,3.613090277777778,3,1
201810004810,8.367907524108887,9.514930555555555,1,5
201810004810,3.7007088661193848,9.504363425925925,2,4
201810004810,2.6939656734466553,2.762210648148148,3,3
201810004810,1.812416672706604,1.7459375,4,2
201810004810,1.8056727647781372,1.7439004629629629,5,1
201810004812,3.1268858909606934,3.6141782407407406,1,3
201810004812,2.924031972885132,3.613425925925926,2,2
201810004812,3.793978214263916,3.613113425925926,3,1
201810004814,3.126884698867798,3.6122800925925924,1,3
201810004814,2.098628282546997,3.6109722222222222,2,2
201810004814,3.791421890258789,3.610266203703704,3,1
201810004816,8.375884056091309,12.59894675925926,1,5
201810004816,6.415899753570557,6.451064814814814,2,4
201810004816,3.3027546405792236,2.480891203703704,3,3
201810004816,1.7885807752609253,1.6011342592592592,4,2
201810004816,1.7742146253585815,1.6000115740740741,5,1
201810004818,8.3746919631958,10.598090277777779,1,5
201810004818,7.546182632446289,10.59736111111111,2,4
201810004818,6.323330402374268,5.474525462962963,3,3
201810004818,1.8814997673034668,3.6807291666666666,4,2
201810004818,3.742875337600708,3.6794675925925926,5,1
201810004819,8.376166343688965,4.603449074074074,1,5
201810004819,7.2309370040893555,4.602881944444444,2,4
201810004819,6.018760681152344,4.601643518518519,3,3
201810004819,1.8822472095489502,1.5117939814814816,4,2
201810004819,1.796124815940857,1.509861111111111,5,1
201810004823,8.376490592956543,5.60119212962963,1,5
201810004823,7.60392427444458,5.5994675925925925,2,4
201810004823,6.2476396560668945,5.58931712962963,3,3
201810004823,1.8824312686920166,1.5434953703703704,4,2
201810004823,1.7967809438705444,1.541712962962963,5,1
201810004824,8.376606941223145,7.600046296296297,1,5
201810004824,7.233114242553711,7.587523148148148,2,4
201810004824,6.393568515777588,2.4741319444444443,3,3
201810004824,1.8877348899841309,1.5308912037037037,4,2
201810004824,1.7767915725708008,1.5286342592592592,5,1
201810004835,8.375504493713379,4.516666666666667,1,5
201810004835,7.002532005310059,4.515300925925926,2,4
201810004835,6.000827789306641,4.5132060185185185,3,3
201810004835,1.8890326023101807,1.6892361111111112,4,2
201810004835,1.7960054874420166,1.6877314814814814,5,1
201810004842,8.372390747070312,5.592384259259259,1,5
201810004842,8.370271682739258,5.584224537037037,2,4
201810004842,6.273098468780518,5.524618055555556,3,3
201810004842,1.8720371723175049,1.4133333333333333,4,2
201810004842,1.798931360244751,1.411099537037037,5,1
201810004850,8.376230239868164,11.777858796296297,1,6
201810004850,7.342878818511963,11.775729166666666,2,5
201810004850,6.026097774505615,11.603032407407408,3,4
201810004850,1.8840206861495972,1.8691319444444445,4,3
201810004850,1.7964916229248047,1.8663078703703704,5,2
201810004850,1.6497437953948975,0.2167013888888889,6,1
201810004851,8.374173164367676,4.59099537037037,1,5
201810004851,8.376251220703125,4.587997685185186,2,4
201810004851,6.261902332305908,1.7658680555555555,3,3
201810004851,1.8681738376617432,1.6789699074074074,4,2
201810004851,1.7961113452911377,1.6767013888888889,5,1
201810004858,8.375783920288086,11.516261574074074,1,5
201810004858,7.6059041023254395,5.782835648148148,2,4
201810004858,6.017190933227539,5.6934375,3,3
201810004858,1.8787429332733154,1.4958796296296297,4,2
201810004858,1.7966532707214355,1.494050925925926,5,1
201810004865,8.375435829162598,6.584143518518519,1,5
201810004865,7.831664562225342,6.582071759259259,2,4
201810004865,7.049952030181885,6.580763888888889,3,3
201810004865,1.9561105966567993,1.6565277777777778,4,2
201810004865,1.8171131610870361,1.6561342592592592,5,1
201810004866,8.37301254272461,4.582199074074074,1,5
201810004866,7.244079113006592,4.511712962962963,2,4
201810004866,5.602165222167969,4.503402777777778,3,3
201810004866,1.8887912034988403,1.5636921296296296,4,2
201810004866,1.7993992567062378,1.562824074074074,5,1
201810004868,8.375468254089355,32.56854166666667,1,7
201810004868,7.672301769256592,32.440358796296294,2,6
201810004868,6.268523693084717,32.43924768518519,3,5
201810004868,1.8863658905029297,28.408113425925926,4,4
201810004868,6.758751392364502,5.409305555555555,5,3
201810004868,1.9280225038528442,1.461076388888889,6,2
201810004868,1.7732877731323242,1.458287037037037,7,1
201810004873,8.373635292053223,6.541840277777778,1,4
201810004873,6.402353286743164,6.534328703703704,2,3
201810004873,1.869903802871704,1.687974537037037,3,2
201810004873,1.794023036956787,1.6868865740740742,4,1
201810004875,8.37501049041748,10.55914351851852,1,5
201810004875,7.2262067794799805,10.492824074074074,2,4
201810004875,5.6373395919799805,6.732071759259259,3,3
201810004875,1.8750503063201904,3.764849537037037,4,2
201810004875,3.7428066730499268,3.7628472222222222,5,1
201810004877,8.374290466308594,4.555590277777778,1,5
201810004877,8.376399993896484,4.429930555555556,2,4
201810004877,6.457145690917969,4.420891203703704,3,3
201810004877,1.8861311674118042,1.7239351851851852,4,2
201810004877,1.7999166250228882,1.721099537037037,5,1
201810004883,8.376232147216797,4.536423611111111,1,5
201810004883,7.234351634979248,4.536018518518518,2,4
201810004883,6.00917911529541,4.518287037037037,3,3
201810004883,1.8949381113052368,1.6969675925925927,4,2
201810004883,1.796871542930603,1.6962847222222222,5,1
201810004884,8.371841430664062,6.536238425925926,1,4
201810004884,6.402444839477539,6.533807870370371,2,3
201810004884,1.8703652620315552,1.6743055555555555,3,2
201810004884,1.7944053411483765,1.6729282407407406,4,1
201810004888,8.37348461151123,60.78038194444444,1,8
201810004888,6.3875579833984375,60.77918981481481,2,7
201810004888,5.448138236999512,60.7784837962963,3,6
201810004888,1.8683720827102661,54.928217592592596,4,5
201810004888,6.487557888031006,46.81638888888889,5,4
201810004888,1.8980170488357544,46.76793981481482,6,3
201810004888,3.6748242378234863,46.765335648148145,7,2
201810004888,1.6918227672576904,0.26805555555555555,8,1
201810004890,8.37669563293457,5.52119212962963,1,5
201810004890,7.5023040771484375,5.520324074074074,2,4
201810004890,6.0083160400390625,5.353877314814815,3,3
201810004890,1.8989619016647339,1.5895833333333333,4,2
201810004890,1.7966984510421753,1.589050925925926,5,1
201810004892,8.376675605773926,10.514085648148148,1,5
201810004892,6.93283224105835,10.513726851851851,2,4
201810004892,5.935368061065674,10.501064814814814,3,3
201810004892,1.8801473379135132,3.6066782407407407,4,2
201810004892,3.7420921325683594,3.604363425925926,5,1
201810004898,8.3764066696167,6.514247685185185,1,4
201810004898,6.4157891273498535,6.497071759259259,2,3
201810004898,1.8703705072402954,1.6714930555555556,3,2
201810004898,1.7937743663787842,1.6701967592592593,4,1
201810004900,8.376266479492188,4.514652777777778,1,5
201810004900,7.2175469398498535,4.5140162037037035,2,4
201810004900,6.003846645355225,4.356030092592593,3,3
201810004900,1.8775739669799805,1.6091898148148147,4,2
201810004900,1.7971988916397095,1.607037037037037,5,1
201810004901,18.42081069946289,38.71289351851852,1,7
201810004901,16.141443252563477,29.701226851851853,2,6
201810004901,14.666149139404297,11.029826388888889,3,5
201810004901,4.010565757751465,3.883287037037037,4,4
201810004901,10.714054107666016,2.8999305555555557,5,3
201810004901,3.6116528511047363,1.7224884259259259,6,2
201810004901,2.0827200412750244,1.7204861111111112,7,1
201810004902,8.37139892578125,6.489618055555556,1,5
201810004902,8.376750946044922,6.483599537037037,2,4
201810004902,6.386795997619629,6.478136574074074,3,3
201810004902,1.8867084980010986,1.6751041666666666,4,2
201810004902,1.7958890199661255,1.673136574074074,5,1
201810004903,8.376097679138184,6.508576388888889,1,5
201810004903,8.376670837402344,6.506446759259259,2,4
201810004903,6.876206398010254,6.498275462962963,3,3
201810004903,1.878326654434204,1.5168055555555555,4,2
201810004903,1.7999135255813599,1.5148958333333333,5,1
201810004906,18.42197608947754,16.799050925925926,1,6
201810004906,16.298276901245117,6.780532407407407,2,5
201810004906,14.051358222961426,6.754467592592593,3,4
201810004906,4.018143653869629,3.7741550925925926,4,3
201810004906,4.018538475036621,3.771585648148148,5,2
201810004906,2.3252108097076416,2.3014699074074074,6,1
201810004908,8.374117851257324,53.86357638888889,1,6
201810004908,7.518301010131836,53.862939814814816,2,5
201810004908,6.054868221282959,53.859849537037036,3,4
201810004908,1.888319969177246,46.94178240740741,4,3
201810004908,3.741809606552124,46.94034722222222,5,2
201810004908,1.6838315725326538,0.37081018518518516,6,1
201810004913,3.126944065093994,3.5020717592592594,1,3
201810004913,2.0773518085479736,3.501701388888889,2,2
201810004913,3.7941579818725586,3.4992592592592593,3,1
201810004915,18.41952133178711,38.74503472222222,1,8
201810004915,16.2396240234375,14.919456018518519,2,7
201810004915,14.048041343688965,14.91883101851852,3,6
201810004915,4.01485013961792,4.91144675925926,4,5
201810004915,10.306365013122559,4.88556712962963,5,4
201810004915,3.6060500144958496,3.710023148148148,6,3
201810004915,3.9695322513580322,3.709108796296296,7,2
201810004915,2.417778491973877,0.25353009259259257,8,1
201810004917,18.397846221923828,16.87605324074074,1,4
201810004917,3.248016119003296,3.8654282407407408,2,3
201810004917,3.914853096008301,3.8648611111111113,3,2
201810004917,2.1246559619903564,2.3891550925925924,4,1
201810004919,8.375738143920898,5.493275462962963,1,5
201810004919,7.257922649383545,5.492071759259259,2,4
201810004919,6.027560710906982,5.491481481481482,3,3
201810004919,1.878245234489441,1.6342013888888889,4,2
201810004919,1.794899821281433,1.6333680555555556,5,1
201810004921,3.12685227394104,3.4969212962962963,1,3
201810004921,2.1046221256256104,3.4966550925925928,2,2
201810004921,3.7922699451446533,3.493738425925926,3,1
201810004925,3.1269032955169678,3.4950810185185186,1,3
201810004925,2.082599401473999,3.4936921296296295,2,2
201810004925,3.7941272258758545,3.4910185185185183,3,1
201810004927,8.37449836730957,12.481898148148149,1,5
201810004927,7.792885780334473,2.4939930555555554,2,4
201810004927,3.6083950996398926,2.4844675925925928,3,3
201810004927,1.7894766330718994,1.5058912037037038,4,2
201810004927,1.764026165008545,1.505798611111111,5,1
201810004928,8.376352310180664,6.49212962962963,1,5
201810004928,7.78967809677124,6.49181712962963,2,4
201810004928,7.042750835418701,3.7528125,3,3
201810004928,1.964234709739685,1.5250231481481482,4,2
201810004928,1.8169760704040527,1.5231828703703705,5,1
201810004930,8.374127388000488,6.488657407407407,1,5
201810004930,8.371553421020508,6.4876504629629625,2,4
201810004930,6.269094467163086,1.6254629629629629,3,3
201810004930,1.8713316917419434,1.520162037037037,4,2
201810004930,1.7965731620788574,1.5176967592592592,5,1
201810004931,8.373554229736328,18.47689814814815,1,5
201810004931,8.044503211975098,8.651180555555555,2,4
201810004931,5.535731315612793,1.7195949074074075,3,3
201810004931,1.8364201784133911,1.4167592592592593,4,2
201810004931,1.7996790409088135,1.4141782407407408,5,1
201810004932,18.414514541625977,95.77356481481482,1,1
201810004934,3.126901388168335,3.699340277777778,1,4
201810004934,2.0921945571899414,3.698900462962963,2,3
201810004934,3.7933638095855713,3.696388888888889,3,2
201810004934,1.6992709636688232,0.21090277777777777,4,1
201810004937,8.372591018676758,6.478587962962963,1,5
201810004937,6.412097930908203,6.476435185185185,2,4
201810004937,5.451168060302734,6.447615740740741,3,3
201810004937,1.8678492307662964,1.555787037037037,4,2
201810004937,1.7981003522872925,1.553287037037037,5,1
201810004939,18.421655654907227,13.735138888888889,1,4
201810004939,3.248650074005127,1.7158796296296297,2,3
201810004939,2.021348237991333,1.715636574074074,3,2
201810004939,0.32064005732536316,0.004756944444444445,4,1
201810004940,8.376296043395996,5.398900462962963,1,5
201810004940,7.244688034057617,4.716516203703704,2,4
201810004940,5.803891658782959,4.711134259259259,3,3
201810004940,1.9007312059402466,3.4908449074074075,4,2
201810004940,3.7438623905181885,3.490636574074074,5,1
201810004942,8.376768112182617,6.44886574074074,1,5
201810004942,6.414416790008545,6.447997685185185,2,4
201810004942,5.435663223266602,6.4375,3,3
201810004942,1.8680810928344727,1.5086111111111111,4,2
201810004942,1.7979352474212646,1.5067708333333334,5,1
201810004943,18.421964645385742,13.728946759259259,1,3
201810004943,3.2484729290008545,1.712962962962963,2,2
201810004943,2.021308422088623,1.7111574074074074,3,1
201810004945,8.375813484191895,6.466967592592592,1,5
201810004945,6.381633281707764,3.767916666666667,2,4
201810004945,3.7188544273376465,3.5593518518518517,3,3
201810004945,1.8070093393325806,1.700462962962963,4,2
201810004945,1.7947204113006592,1.6983912037037037,5,1
201810004948,8.375526428222656,4.46375,1,5
201810004948,8.358989715576172,4.462835648148148,2,4
201810004948,6.269979000091553,4.462314814814815,3,3
201810004948,1.8721442222595215,1.4977199074074075,4,2
201810004948,1.799275517463684,1.4962615740740741,5,1
201810004949,8.373754501342773,11.457592592592592,1,5
201810004949,7.789992809295654,8.660833333333333,2,4
201810004949,5.214855194091797,8.520752314814814,3,3
201810004949,1.8447695970535278,1.669212962962963,4,2
201810004949,1.8016480207443237,1.6691435185185186,5,1
201810004952,8.375846862792969,3.463136574074074,1,5
201810004952,6.388943195343018,3.4534375,2,4
201810004952,5.473776340484619,3.450277777777778,3,3
201810004952,1.869037389755249,3.3994097222222224,4,2
201810004952,3.740826368331909,3.3967592592592593,5,1
201810004953,8.376496315002441,33.44841435185185,1,5
201810004953,7.211099624633789,33.436342592592595,2,4
201810004953,5.399343967437744,6.755590277777777,3,3
201810004953,1.873046875,1.6007407407407408,4,2
201810004953,1.7935466766357422,1.5992939814814815,5,1
201810004955,3.1268768310546875,3.4630555555555556,1,3
201810004955,2.0869014263153076,3.4619791666666666,2,2
201810004955,3.7934365272521973,3.460636574074074,3,1
201810004957,8.370162963867188,11.45136574074074,1,5
201810004957,8.374457359313965,5.61212962962963,2,4
201810004957,6.247686862945557,5.584456018518519,3,3
201810004957,1.8683035373687744,1.4858449074074074,4,2
201810004957,1.794242262840271,1.4830324074074075,5,1
201810004959,18.4070987701416,16.83940972222222,1,4
201810004959,3.2486064434051514,3.863935185185185,2,3
201810004959,3.9136016368865967,3.863263888888889,3,2
201810004959,2.12680983543396,2.3902662037037037,4,1
201810004960,8.376214981079102,3.4600694444444446,1,5
201810004960,7.155437469482422,3.4591319444444446,2,4
201810004960,6.0029096603393555,3.4553125,3,3
201810004960,1.893865942955017,3.4139930555555558,4,2
201810004960,3.7416634559631348,3.4134837962962963,5,1
201810004963,8.376397132873535,6.457453703703703,1,5
201810004963,7.231451988220215,6.456412037037037,2,4
201810004963,5.992560863494873,6.455810185185185,3,3
201810004963,1.8852765560150146,1.480949074074074,4,2
201810004963,1.7927526235580444,1.4791319444444444,5,1
201810004965,8.37516975402832,9.655613425925926,1,6
201810004965,7.463860034942627,9.655266203703704,2,5
201810004965,6.006755828857422,3.96875,3,4
201810004965,1.8843770027160645,3.6307638888888887,4,3
201810004965,1.7769216299057007,3.6302430555555554,5,2
201810004965,1.6250451803207397,2.204571759259259,6,1
201810004966,18.416114807128906,17.680381944444445,1,4
201810004966,3.2479567527770996,3.669861111111111,2,3
201810004966,3.909572124481201,3.669722222222222,3,2
201810004966,2.088681936264038,0.23828703703703705,4,1
201810004968,8.373308181762695,4.4535532407407405,1,5
201810004968,8.375275611877441,4.452893518518518,2,4
201810004968,6.261034965515137,4.4522106481481485,3,3
201810004968,1.8702267408370972,1.7661921296296297,4,2
201810004968,1.7990880012512207,1.7659027777777778,5,1
201810004969,8.375466346740723,5.45,1,5
201810004969,7.256795406341553,5.447662037037037,2,4
201810004969,6.025021553039551,2.740636574074074,3,3
201810004969,1.8765780925750732,1.6400115740740742,4,2
201810004969,1.7948620319366455,1.6389930555555556,5,1
201810004970,8.376450538635254,4.452094907407408,1,5
201810004970,7.240575313568115,4.450219907407408,2,4
201810004970,6.004970550537109,4.449467592592592,3,3
201810004970,1.8823508024215698,1.7664814814814815,4,2
201810004970,1.796866536140442,1.7659143518518519,5,1
201810004971,8.375214576721191,12.444895833333334,1,7
201810004971,7.28291654586792,12.44417824074074,2,6
201810004971,6.007876396179199,7.474699074074074,3,5
201810004971,1.8772066831588745,2.685763888888889,4,4
201810004971,6.609796524047852,2.3700462962962963,5,3
201810004971,1.9941797256469727,1.747974537037037,6,2
201810004971,1.7894195318222046,1.7474768518518518,7,1
201810004973,18.41481590270996,16.802083333333332,1,4
201810004973,3.2489540576934814,3.8068055555555556,2,3
201810004973,3.912158250808716,3.8047222222222223,3,2
201810004973,2.124276876449585,2.362222222222222,4,1
201810004975,8.376086235046387,18.436921296296298,1,5
201810004975,8.375971794128418,13.649548611111111,2,4
201810004975,3.472212553024292,6.748680555555556,3,3
201810004975,1.788799524307251,1.749849537037037,4,2
201810004975,1.7773724794387817,1.7475694444444445,5,1
201810004978,8.375960350036621,1.752372685185185,1,5
201810004978,8.373348236083984,1.706400462962963,2,4
201810004978,6.28137731552124,1.6703240740740741,3,3
201810004978,1.8706547021865845,1.6417824074074074,4,2
201810004978,1.7949007749557495,1.640775462962963,5,1
201810004979,18.387372970581055,16.92820601851852,1,4
201810004979,3.248565196990967,3.940162037037037,2,3
201810004979,3.9165360927581787,3.9392824074074073,3,2
201810004979,2.123957633972168,2.496770833333333,4,1
201810004982,8.3760404586792,3.434814814814815,1,5
201810004982,8.376364707946777,3.4338657407407407,2,4
201810004982,7.081933498382568,3.4252430555555557,3,3
201810004982,1.8732181787490845,3.418101851851852,4,2
201810004982,3.748168468475342,3.416238425925926,5,1
201810004984,8.376608848571777,4.433888888888889,1,5
201810004984,7.240966320037842,4.433599537037037,2,4
201810004984,6.1190185546875,4.427337962962963,3,3
201810004984,1.8849828243255615,1.766736111111111,4,2
201810004984,1.799019694328308,1.7659953703703704,5,1
201810004985,8.375887870788574,6.435810185185185,1,5
201810004985,8.367560386657715,6.434699074074074,2,4
201810004985,6.283060073852539,3.7627083333333333,3,3
201810004985,1.867671251296997,1.5674189814814814,4,2
201810004985,1.791854977607727,1.564664351851852,5,1
201810004987,8.373601913452148,11.423263888888888,1,7
201810004987,6.387087821960449,11.42258101851852,2,6
201810004987,5.504661560058594,11.405173611111111,3,5
201810004987,1.8689311742782593,8.761898148148148,4,4
201810004987,5.939362525939941,5.374918981481481,5,3
201810004987,1.8660409450531006,1.684212962962963,6,2
201810004987,1.7738187313079834,1.6830787037037036,7,1
201810004988,8.376198768615723,5.421643518518518,1,5
201810004988,7.242186546325684,5.419791666666667,2,4
201810004988,6.0047125816345215,5.418865740740741,3,3
201810004988,1.8959944248199463,1.7379050925925925,4,2
201810004988,1.7960046529769897,1.7363773148148147,5,1
201810004990,8.37640380859375,4.422569444444444,1,5
201810004990,8.376594543457031,1.7415162037037037,2,4
201810004990,5.719452381134033,1.7385300925925926,3,3
201810004990,1.8442778587341309,1.690474537037037,4,2
201810004990,1.80216383934021,1.6882060185185186,5,1
201810004991,8.37114143371582,6.427974537037037,1,5
201810004991,7.266921520233154,3.7005208333333335,2,4
201810004991,3.340914249420166,3.518738425925926,3,3
201810004991,1.7907963991165161,1.5146064814814815,4,2
201810004991,1.7624305486679077,1.5124305555555555,5,1
201810004992,8.373556137084961,4.422453703703703,1,7
201810004992,7.2765212059021,4.4218981481481485,2,6
201810004992,6.022096633911133,4.385370370370371,3,5
201810004992,1.8833900690078735,1.7686689814814816,4,4
201810004992,6.636516094207764,1.7416666666666667,5,3
201810004992,1.9283695220947266,1.4737037037037037,6,2
201810004992,1.772039771080017,1.4715856481481482,7,1
201810004995,8.375411987304688,4.41943287037037,1,7
201810004995,7.599390983581543,4.419131944444445,2,6
201810004995,6.087490558624268,4.411793981481481,3,5
201810004995,7.83046817779541,4.405787037037037,4,4
201810004995,6.4228715896606445,3.6992592592592595,5,3
201810004995,1.9109615087509155,1.7697569444444445,6,2
201810004995,1.7993104457855225,1.7689467592592591,7,1
201810004997,8.376660346984863,10.40306712962963,1,5
201810004997,6.931381702423096,10.401944444444444,2,4
201810004997,6.0068488121032715,7.71556712962963,3,3
201810004997,1.8863755464553833,3.6253587962962963,4,2
201810004997,3.741758108139038,3.624039351851852,5,1
201810005002,8.376503944396973,6.403043981481481,1,5
201810005002,6.96371603012085,6.4006944444444445,2,4
201810005002,6.011578559875488,3.6958333333333333,3,3
201810005002,1.8856921195983887,1.4603819444444444,4,2
201810005002,1.7772555351257324,1.4597337962962964,5,1
201810005004,8.372979164123535,4.3751851851851855,1,5
201810005004,7.813229084014893,1.74,2,4
201810005004,5.6970367431640625,1.7390162037037038,3,3
201810005004,1.8551236391067505,1.5704282407407408,4,2
201810005004,1.7925437688827515,1.5689467592592592,5,1
201810005005,8.374651908874512,7.369143518518518,1,5
201810005005,7.789825439453125,4.772430555555555,2,4
201810005005,4.273954391479492,4.4813425925925925,3,3
201810005005,1.823341965675354,1.3925,4,2
201810005005,1.7975739240646362,1.3897916666666668,5,1
201810005006,18.407745361328125,16.589131944444443,1,7
201810005006,16.25748062133789,16.58846064814815,2,6
201810005006,13.858000755310059,6.936979166666666,3,5
201810005006,4.01666259765625,4.835497685185185,4,4
201810005006,10.22902774810791,4.739375,5,3
201810005006,3.3080480098724365,4.715219907407407,6,2
201810005006,2.061000347137451,4.713680555555555,7,1
201810005008,8.37574577331543,9.785196759259259,1,5
201810005008,3.7745378017425537,9.555520833333333,2,4
201810005008,5.04170560836792,1.753298611111111,3,3
201810005008,1.7959147691726685,1.6041782407407408,4,2
201810005008,1.7911570072174072,1.6030555555555555,5,1
201810005011,8.370792388916016,8.78136574074074,1,5
201810005011,3.902096748352051,6.618773148148148,2,4
201810005011,2.709632635116577,1.7628935185185186,3,3
201810005011,1.8014205694198608,1.7456944444444444,4,2
201810005011,1.8058832883834839,1.744224537037037,5,1
201810005012,7.796571731567383,3.7867361111111113,1,5
201810005012,4.30216121673584,3.784641203703704,2,4
201810005012,3.132974624633789,3.7721643518518517,3,3
201810005012,1.776366114616394,1.6835648148148148,4,2
201810005012,1.8031562566757202,1.6819907407407408,5,1
201810005017,8.375865936279297,3.7709722222222224,1,5
201810005017,7.297221660614014,3.7683564814814816,2,4
201810005017,5.890378475189209,3.558240740740741,3,3
201810005017,1.872981071472168,1.5025694444444444,4,2
201810005017,1.782785415649414,1.5015277777777778,5,1
201810005018,8.37570858001709,2.7707175925925926,1,5
201810005018,7.317049503326416,2.7651967592592595,2,4
201810005018,4.0966596603393555,2.7341203703703703,3,3
201810005018,1.8064250946044922,1.4128703703703704,4,2
201810005018,1.7998378276824951,1.4113310185185186,5,1
201810005019,8.374905586242676,3.7730671296296294,1,5
201810005019,4.174125671386719,3.6601967592592595,2,4
201810005019,3.114375114440918,3.632673611111111,3,3
201810005019,1.772597312927246,1.5065277777777777,4,2
201810005019,1.8079452514648438,1.504398148148148,5,1
201810005026,8.375406265258789,4.754768518518518,1,5
201810005026,5.998763561248779,4.7492476851851855,2,4
201810005026,3.4845547676086426,4.718460648148148,3,3
201810005026,1.7692325115203857,1.3923495370370371,4,2
201810005026,1.7636456489562988,1.3897569444444444,5,1
201810005028,8.375977516174316,3.7594675925925927,1,5
201810005028,7.197093486785889,3.7565162037037036,2,4
201810005028,4.252805709838867,3.625659722222222,3,3
201810005028,1.8052765130996704,1.4844560185185185,4,2
201810005028,1.8001631498336792,1.4822453703703704,5,1
201810005033,8.372673988342285,8.74986111111111,1,5
201810005033,7.692990303039551,8.692835648148149,2,4
201810005033,5.735144138336182,8.580775462962963,3,3
201810005033,1.8669567108154297,1.6813078703703703,4,2
201810005033,1.792317509651184,1.6804398148148147,5,1
201810005034,8.376075744628906,8.744641203703704,1,5
201810005034,3.6719701290130615,8.742476851851851,2,4
201810005034,2.6459715366363525,8.732581018518518,3,3
201810005034,1.8323376178741455,1.5386689814814816,4,2
201810005034,1.8038147687911987,1.5360416666666667,5,1
201810005035,8.369199752807617,3.7550347222222222,1,5
201810005035,3.5842642784118652,3.7089814814814814,2,4
201810005035,1.8959873914718628,3.707060185185185,3,3
201810005035,1.7746025323867798,1.4645023148148149,4,2
